price,bedrooms,sqft_living,sqft_lot,floors,condition,grade,zipcode,lat,long
363000.0,3,1750,7000,1.0,3,8,98038,47.3693,-122.041
400000.0,6,2350,6554,2.0,3,8,98178,47.5115,-122.256
365000.0,3,1720,99916,2.0,4,7,98042,47.3391,-122.09299999999999
269950.0,4,1960,7230,2.0,3,8,98023,47.2855,-122.36
260000.0,2,1270,19602,1.0,3,6,98010,47.3375,-122.04799999999999
900000.0,4,4700,38412,2.0,3,10,98005,47.6445,-122.167
371000.0,3,2150,8361,2.0,3,8,98058,47.4627,-122.12899999999999
300000.0,3,1830,12750,2.0,3,7,98168,47.5003,-122.32799999999999
299500.0,3,2090,7163,2.0,3,8,98003,47.2735,-122.295
335000.0,4,1670,9472,1.0,3,7,98106,47.5299,-122.35700000000001
280000.0,4,1990,7350,1.0,4,8,98003,47.3258,-122.32799999999999
446000.0,4,2270,7800,1.0,3,7,98034,47.7278,-122.19200000000001
325000.0,3,950,4500,1.0,4,6,98118,47.5273,-122.265
322500.0,4,1940,7107,2.0,3,7,98038,47.3843,-122.03200000000001
453000.0,3,1210,9473,1.0,5,7,98006,47.5637,-122.139
655000.0,4,2570,4412,2.0,3,9,98034,47.7076,-122.23200000000001
603000.0,3,1700,2800,2.0,5,7,98115,47.6819,-122.311
235000.0,4,1610,24000,1.5,3,6,98001,47.2751,-122.25200000000001
968933.0,4,4120,7304,2.0,3,11,98033,47.681000000000004,-122.167
1020000.0,3,2880,11340,1.0,3,8,98074,47.6113,-122.05799999999999
435000.0,4,1990,8548,2.0,3,8,98033,47.667,-122.178
242000.0,3,1260,8092,1.0,3,7,98038,47.3635,-122.054
625000.0,3,2410,64073,1.0,4,8,98072,47.7457,-122.141
165000.0,3,1280,7742,1.0,3,7,98001,47.3323,-122.27600000000001
335000.0,3,2320,6750,1.0,3,7,98118,47.5327,-122.27600000000001
286700.0,3,1220,6600,1.0,3,6,98065,47.5297,-121.82700000000001
280000.0,3,1590,7280,1.0,3,7,98058,47.4288,-122.15299999999999
580000.0,4,2220,7064,2.0,3,8,98029,47.5716,-122.022
754800.0,2,2770,7781,2.0,3,8,98053,47.7072,-122.01700000000001
525000.0,4,2303,16801,2.0,3,8,98019,47.7266,-121.96600000000001
562000.0,3,1600,10530,1.0,3,8,98155,47.7437,-122.291
575000.0,4,1280,6060,1.0,3,7,98117,47.6805,-122.36399999999999
808900.0,5,2900,5901,2.0,3,9,98027,47.5396,-121.99799999999999
992000.0,3,2950,15207,1.0,4,10,98040,47.5571,-122.21600000000001
473000.0,3,1050,7200,1.0,3,7,98125,47.7163,-122.303
350000.0,4,2990,11210,1.0,4,8,98023,47.3357,-122.336
1600000.0,5,3100,5374,2.5,4,9,98122,47.6154,-122.28299999999999
305500.0,3,1240,6090,1.0,4,7,98155,47.7542,-122.307
306000.0,2,780,13500,1.0,4,7,98077,47.7383,-122.074
233000.0,2,850,1656,2.0,3,8,98133,47.7064,-122.344
490000.0,3,1540,9000,1.0,3,8,98125,47.7152,-122.322
445000.0,4,2280,42077,2.0,3,8,98042,47.3424,-122.07700000000001
355000.0,3,2550,9674,1.0,3,7,98178,47.4856,-122.24700000000001
360000.0,2,1770,7607,1.0,4,8,98058,47.4287,-122.163
985000.0,3,2600,11920,2.0,5,8,98004,47.582,-122.194
349950.0,2,1570,2031,2.0,3,8,98126,47.548,-122.375
355950.0,4,1960,8540,1.0,3,7,98177,47.7654,-122.359
485000.0,5,3270,6129,2.0,3,9,98055,47.4461,-122.208
143000.0,3,1090,3315,1.0,4,6,98092,47.3159,-122.18299999999999
355000.0,3,940,8512,1.0,4,7,98033,47.7002,-122.191
1130000.0,5,3880,13885,2.0,4,9,98006,47.5696,-122.156
200000.0,5,1770,15525,1.0,4,7,98059,47.5025,-122.14200000000001
913000.0,4,3640,10576,2.0,3,11,98075,47.5899,-121.979
1600000.0,3,3160,12824,1.0,4,9,98004,47.6151,-122.21600000000001
409900.0,2,1590,1845,2.0,3,9,98033,47.6897,-122.175
265000.0,4,1290,6034,1.0,3,6,98118,47.5223,-122.286
740000.0,5,3655,51836,1.0,5,8,98008,47.6434,-122.115
306000.0,4,2490,8124,2.0,3,7,98092,47.3347,-122.17
381000.0,3,1470,3999,2.0,3,7,98065,47.5328,-121.87100000000001
1220000.0,3,3960,6132,2.0,3,10,98199,47.6396,-122.40899999999999
408000.0,2,810,7440,1.0,5,6,98133,47.7346,-122.352
739900.0,5,2980,5377,2.0,3,9,98052,47.7074,-122.101
674250.0,4,2780,35000,1.0,4,9,98072,47.7386,-122.09100000000001
438400.0,2,1340,8100,1.0,4,7,98177,47.7218,-122.37
703000.0,3,1360,5980,1.5,3,8,98116,47.5852,-122.38799999999999
262000.0,3,1320,6530,1.0,4,7,98023,47.2871,-122.354
500000.0,4,1940,7607,2.0,3,8,98052,47.685,-122.15799999999999
332000.0,4,1980,6566,2.0,3,8,98042,47.3809,-122.09700000000001
824000.0,4,2320,14240,1.0,4,9,98008,47.6269,-122.09
700000.0,3,1660,1545,2.0,3,9,98109,47.6268,-122.353
550000.0,2,1080,3420,1.0,4,7,98107,47.6715,-122.39299999999999
858000.0,4,3070,13720,2.0,3,9,98007,47.6133,-122.152
345000.0,2,970,10423,1.0,3,7,98133,47.7252,-122.331
340000.0,4,2140,11651,2.5,3,8,98022,47.19600000000001,-122.006
1220000.0,4,2570,9600,2.5,4,9,98040,47.5791,-122.241
275000.0,3,1260,1488,3.0,3,7,98133,47.7071,-122.336
432500.0,3,1720,8145,2.0,5,7,98155,47.7393,-122.325
236500.0,4,2140,4217,1.5,3,6,98118,47.5484,-122.287
679000.0,4,1420,4923,1.5,4,8,98103,47.6901,-122.339
543000.0,4,2060,8451,2.0,3,8,98133,47.7168,-122.333
294000.0,3,1320,9520,1.0,3,7,98178,47.4857,-122.25299999999999
340500.0,3,1810,10463,1.0,4,7,98058,47.4581,-122.162
1010000.0,4,2980,16263,2.0,3,9,98006,47.5457,-122.15299999999999
335000.0,2,1350,2560,1.0,3,8,98052,47.6344,-122.10700000000001
540000.0,3,1670,5146,2.0,3,8,98029,47.5707,-121.999
339950.0,3,1320,11457,1.0,3,8,98028,47.7738,-122.26100000000001
660000.0,4,1870,10450,1.0,3,8,98005,47.5938,-122.154
300000.0,6,2400,9373,2.0,3,7,98002,47.3262,-122.214
207500.0,3,1170,8816,1.0,4,6,98023,47.3059,-122.368
195000.0,3,1190,8726,1.0,3,7,98146,47.4887,-122.34299999999999
700000.0,3,2080,3880,1.0,5,7,98117,47.68600000000001,-122.391
560000.0,4,2150,8555,1.0,4,7,98106,47.5344,-122.345
575000.0,3,1580,7344,1.0,5,7,98126,47.5256,-122.38
475000.0,3,2370,3239,2.0,3,8,98072,47.7515,-122.17399999999999
285000.0,3,1840,8601,1.0,3,7,98118,47.5359,-122.27600000000001
753888.0,4,2660,5500,2.0,3,9,98029,47.5439,-121.99600000000001
526000.0,3,1780,37801,1.0,3,7,98075,47.5858,-122.015
155000.0,2,700,5200,1.0,5,6,98056,47.4924,-122.175
342000.0,4,1570,11200,1.0,3,7,98011,47.7573,-122.21700000000001
608000.0,4,2690,4736,2.0,3,7,98053,47.6869,-122.036
179900.0,2,680,6400,1.0,3,6,98168,47.5136,-122.316
166000.0,3,1010,11675,1.0,3,7,98168,47.4849,-122.301
462000.0,3,1710,4500,1.5,3,8,98118,47.5366,-122.26799999999999
545000.0,4,2090,6023,2.0,3,8,98029,47.5713,-121.99700000000001
415000.0,3,1560,4500,1.5,3,7,98122,47.6118,-122.306
269000.0,3,1560,4200,2.0,3,7,98038,47.3838,-122.02600000000001
356500.0,4,2570,11473,2.0,3,8,98003,47.2809,-122.296
225000.0,3,1010,7633,1.0,4,6,98198,47.3781,-122.314
175000.0,2,1020,5130,1.0,4,6,98002,47.301,-122.226
549000.0,5,1710,9720,2.0,4,8,98005,47.5903,-122.15700000000001
627000.0,4,1990,7712,1.0,3,8,98027,47.5688,-122.087
565000.0,3,2730,15677,2.5,3,9,98166,47.4612,-122.365
392450.0,4,2195,2681,1.0,3,7,98103,47.6965,-122.34200000000001
509000.0,2,1560,4675,1.0,3,8,98053,47.7086,-122.01899999999999
537000.0,3,1400,4800,1.0,3,7,98117,47.6865,-122.37899999999999
865000.0,4,3690,9892,2.0,3,10,98075,47.5937,-121.98200000000001
358000.0,2,1140,8340,1.0,3,7,98155,47.7448,-122.3
595000.0,4,1920,3225,1.5,5,7,98116,47.5848,-122.384
661000.0,4,2496,8058,2.0,3,9,98052,47.6791,-122.149
419950.0,3,2280,8500,1.0,4,7,98034,47.7211,-122.166
490000.0,4,3200,6420,2.0,3,9,98038,47.3545,-122.001
552500.0,3,2450,3582,2.0,3,9,98072,47.7749,-122.15899999999999
390000.0,3,2480,53250,2.0,3,9,98042,47.3323,-122.079
336800.0,5,1830,16650,1.5,3,7,98155,47.7734,-122.315
465000.0,3,1440,4473,2.0,3,7,98053,47.6825,-122.036
299900.0,4,1580,3632,2.0,3,7,98038,47.3672,-122.01899999999999
715000.0,3,3230,5000,2.0,3,9,98029,47.5558,-122.00200000000001
235000.0,4,1810,39639,1.0,3,7,98042,47.3472,-122.11
276000.0,3,2495,4400,2.0,3,8,98001,47.2877,-122.28299999999999
265000.0,4,1740,12728,1.0,4,7,98003,47.2808,-122.3
425000.0,3,1680,3000,1.0,4,6,98103,47.68600000000001,-122.346
313000.0,4,2460,10320,2.0,3,8,98092,47.2599,-122.215
715000.0,3,3050,6000,1.0,3,8,98177,47.7701,-122.389
265000.0,3,1630,10969,2.0,3,7,98001,47.3305,-122.285
646000.0,3,2460,6413,2.0,3,9,98028,47.7497,-122.245
175000.0,3,1030,6600,1.0,3,7,98146,47.4941,-122.34
649000.0,3,3410,13809,1.0,4,10,98003,47.3424,-122.32600000000001
785000.0,3,2310,5200,1.0,4,7,98199,47.6357,-122.397
890000.0,4,2610,4400,1.0,5,8,98122,47.6158,-122.29299999999999
612000.0,3,2330,10327,1.0,3,9,98034,47.7239,-122.164
330000.0,4,2980,5674,2.0,3,8,98023,47.277,-122.34700000000001
493000.0,3,1790,11393,1.0,3,8,98052,47.6297,-122.09899999999999
1600000.0,4,2940,5735,1.0,3,9,98112,47.6381,-122.304
499000.0,3,1750,2150,2.5,3,7,98122,47.6037,-122.311
603500.0,6,2660,8400,1.0,5,8,98006,47.549,-122.17299999999999
267345.0,4,2510,8165,1.0,4,7,98023,47.3092,-122.37200000000001
455000.0,3,1470,4653,2.0,4,7,98029,47.5667,-122.01799999999999
690000.0,3,2820,5001,2.0,3,9,98029,47.5533,-121.992
212000.0,4,1250,12705,1.0,4,7,98023,47.302,-122.382
378500.0,3,2860,43821,2.0,4,9,98092,47.3163,-122.14200000000001
482000.0,4,2710,35868,2.0,3,9,98038,47.375,-122.022
695000.0,2,1140,3990,1.0,3,7,98103,47.6554,-122.333
965000.0,4,4070,57587,2.0,3,10,98052,47.6908,-122.052
675000.0,3,1710,5913,1.0,4,8,98199,47.6481,-122.406
387000.0,3,1340,6500,1.0,3,7,98034,47.7168,-122.19200000000001
347500.0,4,2290,7000,2.0,3,8,98058,47.4442,-122.12899999999999
385000.0,3,1860,7400,1.0,3,8,98166,47.4598,-122.352
406000.0,3,960,5264,1.0,3,7,98115,47.6805,-122.301
415000.0,3,1500,3399,2.0,5,7,98103,47.6838,-122.352
375000.0,3,1440,8775,1.0,3,7,98034,47.7231,-122.17
620000.0,4,2580,7465,2.0,3,8,98074,47.6319,-122.022
337500.0,5,2070,4698,2.0,3,7,98038,47.3539,-122.024
1070000.0,2,1890,9466,2.0,3,8,98004,47.6144,-122.211
352500.0,3,1920,33630,1.0,3,8,98056,47.4983,-122.167
320000.0,2,900,7620,1.0,3,7,98106,47.5268,-122.34299999999999
733000.0,3,2160,9888,2.0,4,9,98052,47.6712,-122.14200000000001
381500.0,2,900,2910,1.0,5,7,98115,47.6859,-122.322
343000.0,2,1180,9261,1.0,4,7,98118,47.5492,-122.274
205500.0,2,900,6400,1.0,5,6,98022,47.2113,-121.992
525000.0,3,1600,16530,1.0,5,7,98075,47.5821,-122.016
561000.0,4,2570,5250,2.0,3,8,98029,47.5763,-122.0
450000.0,3,1210,4000,1.5,3,7,98144,47.5934,-122.30799999999999
540000.0,4,1850,7850,2.0,3,8,98052,47.6914,-122.103
230000.0,3,1300,14000,1.0,4,7,98198,47.4213,-122.322
399950.0,3,2000,30605,2.0,4,8,98042,47.3442,-122.06200000000001
355000.0,5,3220,5806,2.0,3,8,98042,47.3714,-122.103
580000.0,4,2160,9593,1.0,3,8,98008,47.5883,-122.11200000000001
279900.0,3,1580,8151,1.0,4,7,98198,47.3672,-122.31200000000001
210000.0,3,1200,7500,1.0,3,6,98178,47.4921,-122.275
1170000.0,3,3790,5001,2.0,3,10,98122,47.6035,-122.285
290300.0,2,860,3874,1.0,4,6,98055,47.4836,-122.204
606000.0,4,2110,13850,2.0,3,9,98027,47.5497,-122.07700000000001
359950.0,3,1400,4980,1.0,3,6,98133,47.7041,-122.34
677100.0,3,2110,9199,1.0,3,10,98074,47.6496,-122.083
465000.0,3,1430,7125,1.0,4,7,98074,47.6256,-122.059
500000.0,3,3040,41072,1.0,4,8,98038,47.3944,-121.97200000000001
455000.0,2,980,5000,1.0,4,7,98155,47.7518,-122.279
705000.0,6,2570,4240,1.5,4,7,98115,47.6754,-122.307
250000.0,3,1300,8284,1.0,3,7,98003,47.3327,-122.306
590000.0,5,4020,40341,1.0,5,8,98027,47.4952,-122.068
257500.0,3,1530,14087,1.0,3,7,98042,47.3146,-122.04299999999999
415000.0,3,1170,6700,1.0,3,8,98125,47.7122,-122.29
536000.0,3,1580,3764,1.5,3,7,98107,47.672,-122.397
246500.0,3,1270,11600,1.0,4,7,98031,47.4075,-122.196
395000.0,3,1480,7700,1.0,3,8,98034,47.7225,-122.20200000000001
1270000.0,4,3200,13729,2.0,3,11,98005,47.6402,-122.171
190000.0,3,910,10575,1.0,4,7,98003,47.2741,-122.301
305000.0,3,1480,9086,1.0,3,7,98168,47.4717,-122.323
925000.0,4,3770,13058,2.0,4,8,98028,47.7517,-122.225
895000.0,4,3500,13444,2.0,3,10,98040,47.5468,-122.23100000000001
656000.0,3,1480,7475,1.5,3,8,98115,47.6732,-122.272
560000.0,4,1660,4690,1.5,3,7,98117,47.6829,-122.37799999999999
610000.0,5,2520,11700,2.0,3,9,98074,47.6322,-122.053
645000.0,4,2850,37522,2.0,3,9,98075,47.5852,-121.992
259000.0,3,2153,4400,2.0,3,8,98001,47.2872,-122.28299999999999
980000.0,4,3780,10962,2.0,3,10,98033,47.6533,-122.18299999999999
872000.0,4,3770,9750,1.0,4,9,98177,47.7159,-122.367
1000000.0,6,3600,9675,1.0,4,9,98040,47.5726,-122.213
900000.0,3,2980,12600,1.5,3,8,98033,47.674,-122.196
475000.0,4,2320,5534,1.5,4,7,98103,47.6944,-122.355
350000.0,5,2980,13482,1.0,4,8,98042,47.3774,-122.16
840000.0,4,2930,11562,1.0,3,9,98117,47.6765,-122.404
202500.0,3,1510,9898,1.0,3,7,98148,47.4303,-122.334
523000.0,4,2660,65340,2.0,3,8,98027,47.4969,-122.06
225000.0,3,1740,10050,2.0,3,7,98001,47.2671,-122.236
418200.0,3,2240,9542,1.0,3,7,98198,47.3995,-122.318
356500.0,4,1570,9670,1.0,3,7,98028,47.7432,-122.24799999999999
670000.0,4,2500,5000,1.5,4,7,98103,47.6895,-122.331
456150.0,3,1750,12408,1.0,5,7,98155,47.7509,-122.3
471000.0,4,3030,9687,2.0,3,8,98045,47.485,-121.79899999999999
558000.0,3,1680,934,3.0,3,8,98116,47.5891,-122.387
161500.0,3,1220,6000,1.0,5,7,98002,47.2811,-122.214
311000.0,3,1310,8370,1.5,3,7,98034,47.7284,-122.241
470000.0,6,2490,8732,1.5,4,8,98034,47.7252,-122.18700000000001
569000.0,3,2220,8227,1.5,5,8,98108,47.5665,-122.316
278000.0,4,1850,6037,2.0,3,7,98030,47.358999999999995,-122.191
820000.0,2,2210,4440,2.0,4,8,98112,47.6305,-122.3
399500.0,3,1410,7700,1.0,4,7,98056,47.5375,-122.176
347500.0,3,1830,12036,1.0,3,7,98042,47.3126,-122.04299999999999
562100.0,2,1440,3700,1.0,3,7,98107,47.6707,-122.36399999999999
230000.0,2,950,7560,1.0,3,6,98058,47.4499,-122.176
687000.0,4,2370,10083,2.0,5,8,98033,47.6715,-122.166
725786.0,4,3070,5762,2.0,3,10,98075,47.5847,-122.08
315500.0,3,1300,12600,1.0,4,7,98072,47.7422,-122.1
312000.0,4,1300,7054,1.0,3,7,98146,47.5071,-122.369
343000.0,3,1210,1173,2.0,3,8,98133,47.7114,-122.35600000000001
385195.0,1,710,6000,1.5,3,6,98144,47.5756,-122.316
415000.0,4,2240,12650,1.0,4,8,98059,47.4777,-122.14200000000001
461000.0,3,3600,8666,2.0,4,6,98033,47.6893,-122.167
369990.0,4,1960,7133,2.0,3,7,98056,47.4941,-122.19
349950.0,4,1820,3134,2.0,3,7,98019,47.7351,-121.985
285750.0,3,1960,17126,1.0,3,8,98055,47.4436,-122.21
542500.0,4,1750,10160,1.0,3,8,98005,47.5909,-122.15799999999999
830000.0,5,3700,5400,2.0,3,9,98053,47.7085,-122.117
705000.0,4,2910,20946,2.0,4,8,98034,47.7085,-122.24
615000.0,2,1270,5000,1.0,3,8,98117,47.6828,-122.39299999999999
184500.0,2,720,5880,1.0,3,6,98178,47.5056,-122.27
412000.0,2,1040,5120,1.0,3,7,98122,47.6048,-122.31200000000001
250000.0,3,2210,11111,1.5,3,7,98168,47.492,-122.309
580000.0,5,2060,6000,2.0,3,7,98105,47.6685,-122.305
220000.0,2,780,6000,1.0,5,6,98055,47.4759,-122.208
675000.0,4,2240,8937,1.0,4,8,98033,47.6495,-122.194
373500.0,2,800,3330,1.0,3,7,98107,47.6566,-122.35799999999999
662700.0,2,2440,6900,2.0,3,7,98118,47.5568,-122.271
239950.0,5,1460,6032,2.0,4,6,98168,47.486999999999995,-122.28200000000001
383000.0,3,1150,10196,1.0,4,7,98052,47.6788,-122.162
485000.0,3,2650,12350,1.0,4,7,98028,47.7669,-122.26799999999999
610000.0,4,2600,36583,1.0,5,8,98075,47.593,-122.054
545000.0,6,1820,6250,1.0,3,7,98116,47.57899999999999,-122.39
780000.0,2,2560,2500,2.0,5,8,98112,47.6233,-122.3
305000.0,3,1714,3240,2.0,3,8,98055,47.4288,-122.19
405000.0,3,1330,15678,1.0,3,7,98074,47.6355,-122.037
273000.0,3,2050,9045,2.0,4,6,98058,47.4572,-122.18
326500.0,3,1810,12375,2.0,3,7,98072,47.7427,-122.17200000000001
365000.0,3,1380,9134,1.0,5,7,98056,47.5087,-122.193
1000000.0,3,3070,10739,2.0,3,10,98004,47.6444,-122.191
422500.0,2,800,4046,1.0,3,7,98117,47.6895,-122.382
354450.0,4,2140,9920,2.0,3,8,98001,47.3529,-122.274
320000.0,3,1330,9540,1.0,4,7,98077,47.758,-122.075
223000.0,3,1030,9120,1.0,3,7,98032,47.3607,-122.291
410000.0,3,1740,4948,2.0,3,7,98053,47.6966,-122.025
390000.0,3,1490,2944,2.0,3,7,98199,47.6506,-122.384
298500.0,4,1890,5954,2.0,3,7,98092,47.3293,-122.194
749999.0,5,3060,13630,2.0,3,10,98006,47.5585,-122.117
779000.0,6,3250,12000,1.0,3,8,98115,47.6935,-122.28
570000.0,3,2730,11936,2.0,3,8,98034,47.6987,-122.23100000000001
385000.0,3,810,4600,1.0,3,6,98144,47.5712,-122.316
649000.0,4,2240,11040,1.0,5,8,98033,47.69300000000001,-122.16799999999999
283000.0,3,1740,5247,1.0,3,7,98168,47.5049,-122.329
699900.0,4,2380,16236,1.0,3,7,98008,47.6126,-122.12
278500.0,4,1540,8400,1.0,3,7,98058,47.4278,-122.152
700000.0,4,2340,9100,1.0,3,8,98052,47.6401,-122.10799999999999
234500.0,3,1310,18400,1.0,3,7,98168,47.5035,-122.302
374150.0,3,1390,9585,1.0,4,7,98133,47.751999999999995,-122.35
397000.0,4,2201,9542,2.0,3,8,98198,47.4002,-122.31700000000001
613000.0,3,1960,10385,1.0,3,8,98008,47.5736,-122.109
1150000.0,3,2850,10474,1.0,4,8,98004,47.6218,-122.209
595000.0,4,1880,4080,1.0,3,7,98115,47.6754,-122.32700000000001
340000.0,5,2440,6858,2.0,3,8,98030,47.3655,-122.17399999999999
388000.0,4,2560,5800,2.0,3,9,98038,47.3474,-122.025
404000.0,3,1410,15210,1.0,3,7,98166,47.4181,-122.339
405000.0,4,2620,9359,2.0,3,9,98058,47.438,-122.152
726000.0,5,2970,10335,2.0,3,9,98075,47.598,-122.01899999999999
266000.0,3,1780,7214,1.0,4,7,98030,47.3667,-122.182
722500.0,5,3700,7207,1.0,5,8,98177,47.7736,-122.37100000000001
352000.0,4,1252,25002,1.0,3,8,98001,47.3216,-122.291
265000.0,4,1240,8158,1.0,4,7,98198,47.3716,-122.31
856000.0,3,2160,3920,2.0,3,9,98116,47.5762,-122.415
346950.0,3,2040,4348,2.0,4,8,98038,47.3517,-121.999
866059.0,5,3130,4797,2.0,3,9,98006,47.5664,-122.12899999999999
410000.0,3,2350,4456,2.0,3,7,98065,47.5314,-121.854
400000.0,2,1520,5010,1.0,3,7,98117,47.6948,-122.36399999999999
172000.0,3,1350,9680,1.0,4,7,98023,47.3274,-122.346
615000.0,3,1950,8480,1.0,4,8,98007,47.5893,-122.15
860000.0,4,3950,9600,2.0,3,10,98075,47.5945,-121.98100000000001
555000.0,3,2040,6000,1.0,5,7,98116,47.5688,-122.397
579000.0,3,1990,4040,1.5,5,8,98103,47.6867,-122.354
385000.0,3,1300,7030,1.0,3,7,98034,47.721000000000004,-122.179
420000.0,4,2030,12000,2.0,3,7,98011,47.7699,-122.16799999999999
645000.0,3,2340,6750,1.5,5,7,98103,47.6956,-122.335
549950.0,3,2160,6288,2.0,3,8,98133,47.7655,-122.35
199000.0,4,2030,8120,2.0,3,7,98178,47.4994,-122.26100000000001
604000.0,3,1440,13824,1.0,4,7,98040,47.5872,-122.241
509250.0,3,2100,7600,1.0,4,7,98052,47.6968,-122.12700000000001
190000.0,3,1090,8520,1.0,3,7,98003,47.3364,-122.307
212000.0,3,1010,10000,1.0,4,7,98003,47.2881,-122.294
325900.0,3,2040,9765,2.0,3,8,98023,47.309,-122.34899999999999
560000.0,3,2270,4088,2.0,3,8,98136,47.5356,-122.384
275000.0,3,1730,5799,2.0,4,7,98030,47.3499,-122.177
1510000.0,4,3480,7232,2.0,3,9,98144,47.5859,-122.291
375000.0,4,1720,2410,1.0,3,7,98106,47.5252,-122.361
359950.0,3,1570,6975,1.0,3,7,98126,47.5137,-122.37
340000.0,4,3527,7200,2.0,3,7,98198,47.3823,-122.3
401000.0,2,840,8100,1.0,4,7,98177,47.7019,-122.366
669000.0,2,1950,10766,1.0,4,6,98166,47.4504,-122.37700000000001
638500.0,4,1980,6568,2.0,3,8,98052,47.70399999999999,-122.101
545000.0,2,1620,3760,2.0,5,7,98144,47.6012,-122.291
524000.0,4,1980,7015,1.0,3,7,98034,47.7204,-122.18
1610000.0,5,3530,13260,2.0,3,10,98040,47.5761,-122.205
280000.0,2,1260,4800,1.0,3,6,98126,47.5196,-122.376
223000.0,3,1360,10573,1.0,4,7,98023,47.2983,-122.374
1290000.0,4,3100,2261,2.0,3,9,98033,47.6512,-122.20200000000001
430000.0,2,1460,9207,1.0,3,7,98125,47.7195,-122.287
711000.0,4,1980,10800,1.0,5,6,98040,47.5768,-122.22200000000001
310000.0,4,1930,7014,2.0,3,8,98042,47.3921,-122.163
415000.0,5,3700,9140,1.0,3,8,98178,47.5086,-122.258
274900.0,4,1970,6600,2.0,3,7,98030,47.3491,-122.16799999999999
525000.0,3,2470,36445,2.0,4,8,98027,47.4661,-121.99700000000001
179500.0,3,1180,32214,1.0,3,7,98092,47.3313,-122.198
478000.0,3,1280,2580,1.5,3,8,98115,47.6727,-122.32
195000.0,3,1380,7350,1.0,3,7,98042,47.369,-122.09299999999999
385000.0,4,2740,10925,1.0,3,8,98058,47.4538,-122.125
401000.0,3,2020,9505,1.0,3,7,98011,47.7399,-122.197
522000.0,4,2835,6598,2.0,3,8,98038,47.3878,-122.03399999999999
330000.0,4,1520,14417,1.0,4,7,98065,47.526,-121.809
503000.0,3,2190,4882,2.0,3,9,98155,47.7641,-122.306
175000.0,5,1680,8400,1.0,4,7,98003,47.3035,-122.307
963990.0,4,3915,6364,2.0,3,9,98053,47.6844,-122.016
845000.0,5,1720,9972,1.0,4,8,98004,47.6368,-122.21799999999999
157500.0,2,670,4500,1.0,3,5,98108,47.5271,-122.32600000000001
450000.0,2,1790,1709,2.0,3,7,98144,47.5926,-122.296
925000.0,4,2440,11793,1.0,3,8,98115,47.6807,-122.26700000000001
600000.0,2,920,5029,1.0,4,7,98115,47.6726,-122.265
709000.0,4,1680,4087,1.5,3,7,98103,47.6667,-122.337
1390000.0,5,3290,6480,2.0,5,10,98199,47.653,-122.415
248000.0,3,2120,6840,1.0,3,7,98092,47.278,-122.145
245000.0,3,910,6630,1.0,4,6,98103,47.6947,-122.346
332000.0,2,1000,4776,1.0,4,6,98108,47.5619,-122.315
459950.0,3,2340,4273,2.0,3,7,98065,47.5362,-121.87799999999999
460000.0,3,2080,50965,1.0,3,8,98077,47.7506,-122.06299999999999
838300.0,6,3760,12978,1.0,3,9,98117,47.6976,-122.381
256000.0,3,1480,7200,2.0,5,7,98010,47.3126,-122.023
864000.0,3,3060,13554,2.0,3,10,98006,47.5609,-122.10600000000001
145600.0,3,1170,7560,1.0,3,6,98058,47.4514,-122.178
865000.0,5,2900,6730,1.0,5,8,98115,47.6784,-122.285
250250.0,3,2210,8000,2.0,4,8,98023,47.3085,-122.381
450000.0,4,1980,7350,1.0,3,7,98034,47.7088,-122.20200000000001
675500.0,4,2060,21344,1.0,2,8,98005,47.5934,-122.154
1320000.0,3,3440,4080,2.0,3,9,98105,47.6644,-122.28
490000.0,3,1600,16510,1.0,3,8,98052,47.6601,-122.135
590000.0,3,2210,5742,1.0,3,8,98115,47.6891,-122.318
280000.0,4,2250,16000,1.0,3,8,98023,47.3303,-122.351
515000.0,2,1680,6500,1.0,4,7,98136,47.55,-122.38799999999999
576000.0,3,1140,5395,1.0,4,7,98115,47.6782,-122.306
375000.0,3,1430,10574,2.0,3,7,98011,47.7668,-122.21799999999999
478000.0,3,1440,7107,1.0,4,7,98052,47.6968,-122.124
282000.0,3,1670,5200,1.0,5,7,98042,47.3659,-122.09200000000001
1400000.0,4,3080,10550,2.0,3,8,98040,47.5806,-122.244
593500.0,5,4300,50405,2.0,3,8,98027,47.4615,-122.0
306000.0,3,1560,7500,1.0,4,8,98056,47.489,-122.18
341000.0,4,1920,7665,1.0,4,8,98058,47.4476,-122.12799999999999
399950.0,3,1400,4400,1.0,3,7,98106,47.553000000000004,-122.365
534000.0,5,2280,3600,2.0,3,7,98122,47.6056,-122.305
635000.0,6,3880,5700,2.0,3,7,98053,47.6816,-122.038
350000.0,2,1350,3880,1.0,3,6,98103,47.6842,-122.344
856000.0,3,1480,2700,1.5,3,7,98112,47.62300000000001,-122.304
582000.0,4,1670,1189,3.0,3,8,98122,47.6182,-122.302
799000.0,4,3400,6742,2.0,3,9,98052,47.7067,-122.12899999999999
423700.0,3,2070,3986,2.0,3,8,98065,47.5348,-121.87700000000001
322000.0,3,1760,43575,1.0,3,7,98010,47.3565,-121.94
441500.0,3,1510,7700,1.0,3,7,98034,47.7283,-122.194
875000.0,4,3110,108464,2.0,4,8,98075,47.592,-122.01799999999999
450000.0,2,740,5100,1.0,4,7,98115,47.6787,-122.301
425000.0,3,1630,10500,1.0,3,7,98034,47.7176,-122.236
763101.0,3,1990,5560,1.0,4,7,98105,47.663999999999994,-122.287
